89,-82400,62.717,49.985,363.813,161.831,-0.015,47.013
90,-82200,65.829,49.985,363.813,161.831,-0.015,47.013
91,-82000,68.496,49.985,363.813,161.831,-0.015,47.013
92,-81800,70.797,49.985,363.813,161.831,-0.015,47.013
93,-81600,72.786,49.985,363.813,161.831,-0.015,47.013
94,-81400,74.619,49.985,363.813,161.831,-0.015,47.013
95,-81200,75.352,49.985,363.813,161.831,-0.015,47.013
96,-81000,77.193,49.985,363.813,161.831,-0.015,47.013
97,-80800,78.464,49.985,363.813,161.831,-0.015,47.013
98,-80600,79.525,49.985,363.813,161.831,-0.015,47.013
99,-80400,80.422,49.985,363.813,161.831,-0.015,47.013
100,-80200,80.749,49.985,363.813,161.831,-0.015,47.013
101,-80000,80.305,49.985,363.813,161.831,-0.015,47.013
102,-79800,79.33,49.985,363.813,161.825,-0.015,47.013
103,-79600,78.729,49.985,363.825,161.825,-0.015,47.025
104,-79400,78.004,49.985,363.829,161.818,-0.015,47.029
105,-79200,76.888,49.985,363.827,161.816,-0.015,47.027
106,-79000,75.508,49.985,363.823,161.819,-0.015,47.023
107,-78800,73.41,49.985,363.822,161.817,-0.015,47.022
108,-78600,71.101,49.985,363.813,161.817,-0.015,47.013
109,-78400,68.41,49.985,363.819,161.84,-0.015,47.019
110,-78200,65.439,49.985,363.829,161.837,-0.015,47.029
111,-78000,62.163,49.985,363.833,161.851,-0.015,47.033
112,-77800,57.795,49.985,363.833,161.846,-0.015,47.033
113,-77600,54.348,49.985,363.845,161.86,-0.015,47.045
114,-77400,49.808,49.985,363.85,161.857,-0.015,47.05
115,-77200,45.167,49.985,363.847,161.866,-0.015,47.047
116,-77000,40.449,49.985,363.848,161.871,-0.015,47.048
117,-76800,35.551,49.985,363.844,161.882,-0.015,47.044
118,-76600,30.262,49.985,363.831,161.899,-0.015,47.031
119,-76400,24.733,49.985,363.845,161.895,-0.015,47.045
120,-76200,18.945,49.985,363.851,161.896,-0.015,47.051
121,-76000,13.486,49.985,363.863,161.898,-0.015,47.063
122,-75800,7.846,49.985,363.852,161.91,-0.015,47.052
123,-75600,2.511,49.985,363.86,161.898,-0.015,47.06
124,-75400,-2.613,49.985,363.865,161.897,-0.015,47.065
125,-75200,-7.55,49.985,363.857,161.903,-0.015,47.057
126,-75000,-12.074,49.985,363.837,161.913,-0.015,47.037
127,-74800,-16.371,49.985,363.836,161.907,-0.015,47.036
128,-74600,-20.942,49.985,363.848,161.917,-0.015,47.048
129,-74400,-25.068,49.985,363.85,161.912,-0.015,47.05
130,-74200,-29.677,49.985,363.836,161.895,-0.015,47.036
131,-74000,-34.287,49.985,363.847,161.906,-0.015,47.047
132,-73800,-38.241,49.985,363.853,161.924,-0.015,47.053
133,-73600,-41.892,49.985,363.835,161.924,-0.015,47.035
134,-73400,-45.448,49.985,363.813,161.942,-0.015,47.013
135,-73200,-49.067,49.985,363.811,161.927,-0.015,47.011
136,-73000,-52.655,49.985,363.806,161.929,-0.015,47.006
137,-72800,-56.274,49.985,363.797,161.912,-0.015,46.997
138,-72600,-59.378,49.985,363.775,161.9,-0.015,46.975
139,-72400,-62.615,49.985,363.774,161.896,-0.015,46.974
140,-72200,-65.626,49.985,363.777,161.892,-0.015,46.977
141,-72000,-68.363,49.985,363.774,161.904,-0.015,46.974
142,-71800,-70.742,49.985,363.783,161.909,-0.015,46.983
143,-71600,-72.755,49.985,363.789,161.912,-0.015,46.989
144,-71400,-74.556,49.985,363.792,161.906,-0.015,46.992
145,-71200,-75.438,49.985,363.806,161.909,-0.015,47.006
146,-71000,-76.982,49.985,363.837,161.923,-0.015,47.037
147,-70800,-78.277,49.99,363.83,161.922,-0.01,47.03
148,-70600,-79.408,49.99,363.815,161.923,-0.01,47.015
149,-70400,-80.414,49.99,363.807,161.92,-0.01,47.007
150,-70200,-80.757,49.99,363.817,161.92,-0.01,47.017
151,-70000,-80.242,49.99,363.808,161.927,-0.01,47.008
152,-69800,-79.259,49.99,363.806,161.937,-0.01,47.006
153,-69600,-78.706,49.99,363.789,161.934,-0.01,46.989
